kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Khungsai	34	feast	6.3876	14	23.9002	2
Khungsai	34	unleaven	7.2807	6	17.8340	3
Khungsai	34	eat	3.5619	8	10.0745	4
Khungsai	34	bread	3.9588	5	8.8520	5
Korin	10	corinth	9.6312	6	23.5915	1
Kornelia	14	corneliu	8.9937	9	26.9812	1
Kornelia	14	house	3.8678	5	8.6486	2
Kornelia	14	man	1.3631	5	3.0479	3
Krit	7	crete	10.1458	6	24.8519	1
Kung	12	year	6.7437	12	23.3607	1
Langpui	16	way	4.7437	8	13.4171	1
Laodisia	6	laodicea	10.1051	5	22.5957	1
Lazaru	19	lazaru	8.7052	15	33.7150	1
Lazaru	19	jesu	1.1583	5	2.5900	2
Levi	17	levi	8.8656	8	25.0758	1
Levi	17	son	2.6877	5	6.0099	2
Listra	7	lystra	10.1458	6	24.8519	1
Ly	11	field	7.3237	6	17.9394	1
Ma	1426	thi	1.2265	316	21.8020	1
Ma	1426	likewise	1.4988	31	8.3450	2
Ma	1426	thu	1.6414	23	7.8717	3
Ma	1426	thing	0.5766	166	7.4289	4
Ma	1426	speak	0.6337	113	6.7368	5
Macawtaco	491	flesh	1.2615	19	5.4985	1
Macawtaco	491	watch	1.6916	8	4.7846	2
Macawtaco	491	soldier	1.8980	6	4.6493	3
Macawtaco	491	think	1.2947	12	4.4850	4
Macawtaco	491	repent	1.6510	7	4.3680	5
Makdalin	13	magdalene	9.2527	12	32.0522	1
Makdalin	13	mary	7.3141	12	25.3367	2
Makdalin	13	mother	5.4978	6	13.4668	3
Mari	56	mary	7.1458	46	48.4648	1
Mari	56	magdalene	7.1458	12	24.7536	2
Mari	56	jose	6.8827	5	15.3902	3
Mari	56	mother	4.3909	12	15.2104	4
Mari	56	joseph	4.9087	7	12.9872	5
Marka	10	mark	7.7832	5	17.4037	1
Marka	10	john	4.9531	5	11.0755	2
Martha	15	martha	9.0462	12	31.3370	1
Martha	15	sister	7.1076	6	17.4100	2
Martha	15	mary	5.8446	5	13.0689	3
Martha	15	jesu	1.9847	7	5.2511	4
Masidonia	24	macedonia	8.3067	23	39.8377	1
Masidonia	24	achaia	7.2306	5	16.1682	2
Mataico	519	voice	1.6232	25	8.1159	1
Mataico	519	chief	1.6757	23	8.0365	2
Mataico	519	angel	1.3569	29	7.3070	3
Mataico	519	disciple	1.1543	37	7.0212	4
Mataico	519	return	1.9949	12	6.9106	5
Mathai	6	matthew	10.3681	5	23.1839	1
Me	8	fire	6.0082	5	13.4348	1
Meh	17	eye	5.1494	7	13.6241	1
Meh	17	man	1.0830	5	2.4216	2
Mehchaw	10	evil	5.0583	5	11.3107	1
Mehco	6	blind	7.2252	6	17.6980	1
Mehding	10	righteou	6.7437	5	15.0793	1
Mehnung	13	man	1.9554	7	5.1736	1
Mehpathai	13	saint	5.9069	6	14.4689	1
Mehpathai	13	holy	4.1823	5	9.3519	2
Mehsisah	5	poor	7.8238	5	17.4946	1
Mehsua	8	sinner	7.3681	7	19.4943	1
Mehthi	16	dead	4.8572	10	15.3598	1
Melkhizedek	11	melchisedec	9.3237	8	26.3715	1
Melkhizedek	11	order	7.7281	5	17.2806	2
Melkhizedek	11	priest	5.1211	7	13.5492	3
Ming	32	man	1.4335	12	4.9657	1
Ming	32	thing	1.2643	6	3.0968	2
Ming	32	lord	0.9175	5	2.0516	3
Ming	32	god	0.5401	7	1.4205	4
Mingtua	24	believe	3.4806	5	7.7829	1
Mingtua	24	see	2.0801	7	5.5034	2
Mingtua	24	man	1.0709	7	2.8333	3
Mongdi	5	morn	8.8656	5	19.8242	1
Moses	97	mose	6.3341	75	54.8548	1
Moses	97	law	3.4421	23	16.5079	2
Moses	97	tabernacle	4.2943	6	10.5188	3
Moses	97	elia	4.0313	6	9.8745	4
Moses	97	raise	4.2828	5	9.5766	5
Na	195	hast	2.7839	21	12.7574	1
Na	195	whole	2.6774	14	10.0179	2
Na	195	canst	4.2083	5	9.4100	3
Na	195	stretch	3.9673	5	8.8711	4
Na	195	thyself	2.8718	9	8.6155	5
Naa	179	afraid	2.9250	6	7.1647	1
Naa	179	labour	2.7038	5	6.0458	2
Naa	179	crucify	2.4395	6	5.9756	3
Naa	179	prayer	2.3263	6	5.6983	4
Naa	179	know	1.1001	24	5.3891	5
Naaning	229	hypocrite	3.5993	7	9.5229	1
Naaning	229	fool	3.6989	6	9.0603	2
Naaning	229	woe	3.0695	8	8.6819	3
Naaning	229	heart	1.7262	15	6.6854	4
Naaning	229	repent	2.2659	5	5.0667	5
Nama	127	hast	3.7107	26	18.9207	1
Nama	127	thyself	3.4905	9	10.4715	2
Nama	127	peter	2.4075	13	8.6803	3
Nama	127	write	1.5721	10	4.9714	4
Nama	127	devil	1.8912	6	4.6324	5
Nathaniel	6	nathanael	10.3681	6	25.3967	1
Nazaret	29	nazareth	8.0445	28	42.5675	1
Nazaret	29	jesu	2.5482	20	11.3960	2
Nazaret	29	galilee	4.3947	5	9.8268	3
Nazaret	29	thi	0.8644	5	1.9328	4
Nazaret	29	god	0.6821	7	1.7941	5
Ngaw	6	fish	7.9896	5	17.8654	1
Nikodema	5	nicodemu	10.6312	5	23.7720	1
Ning	32	day	3.4230	19	14.9203	1
Ning	32	sun	5.6312	6	13.7935	2
Ning	32	daily	5.8156	5	13.0041	3
Ning	32	temple	3.7832	6	9.2669	4
Ning	32	teach	3.6026	5	8.0557	5
Ningthlamongpaw	9	day	3.3270	5	7.4395	1
Ningthung	6	day	4.1750	6	10.2267	1
Noah	8	noe	9.9531	5	22.2558	1
Noah	8	day	3.4970	5	7.8194	2
Oliv	16	olive	8.6312	12	29.8993	1
Oliv	16	mount	8.1458	12	28.2177	2
Oliv	16	disciple	3.7718	7	9.9792	3
Pa	16	see	2.4427	6	5.9833	1
Pachahtu	22	saviour	8.4937	22	39.8389	1
Pachahtu	22	christ	3.0480	12	10.5585	2
Pachahtu	22	god	1.8583	12	6.3995	3
Pachahtu	22	jesu	1.9468	10	6.1563	4
Pachahtu	22	lord	2.1361	8	6.0419	5
Pakheh	64	love	3.0334	15	11.7485	1
Pakheh	64	whosoever	3.2213	7	8.5228	2
Pakheh	64	man	1.6034	27	8.3315	3
Pakheh	64	heart	2.2434	6	5.4953	4
Pakheh	64	thi	0.8599	11	2.8519	5
Pamfilia	5	pamphylia	10.6312	5	23.7720	1
Panawnah	48	passover	7.3681	26	37.5703	1
Panawnah	48	feast	6.6063	23	31.6827	2
Panawnah	48	unleaven	6.7832	6	16.6153	3
Panawnah	48	jerusalem	3.5505	10	11.2277	4
Panawnah	48	eat	3.0644	8	8.6673	5
Pathai	103	ghost	6.0567	83	55.1790	1
Pathai	103	holy	5.3337	88	50.0347	2
Pathai	103	fil	3.6816	10	11.6424	3
Pathai	103	spirit	2.4701	19	10.7671	4
Pathai	103	baptiz	3.3191	7	8.7814	5
Pathlah	11	david	7.1432	10	22.5887	1
Pathlah	11	mercy	6.6608	8	18.8395	2
Pathlah	11	cry	6.0637	9	18.1911	3
Pathlah	11	son	4.3158	10	13.6476	4
Paul	214	paul	5.2022	153	64.3481	1
Paul	214	sila	4.8331	10	15.2837	2
Paul	214	jew	2.6740	31	14.8881	3
Paul	214	captain	4.0541	13	14.6173	4
Paul	214	barnaba	4.0417	12	14.0009	5
Paw	233	father	4.3387	217	63.9133	1
Paw	233	father'	4.5864	12	15.8878	2
Paw	233	son	1.8370	38	11.3240	3
Paw	233	peace	2.4759	17	10.2086	4
Paw	233	jesu	1.2425	65	10.0171	5
Phungbia	65	law	4.8884	42	31.6806	1
Phungbia	65	scribe	5.0563	18	21.4519	2
Phungbia	65	hypocrite	5.4162	7	14.3298	3
Phungbia	65	woe	4.6937	7	12.4184	4
Phungbia	65	pharisee	3.7135	10	11.7431	5
Pilat	65	pilate	6.9038	53	50.2602	1
Pilat	65	release	5.9307	6	14.5273	2
Pilat	65	crucify	4.4860	9	13.4579	3
Pilat	65	king	3.8153	12	13.2164	4
Pilat	65	jew	3.3458	15	12.9581	5
Piter	190	peter	5.3738	152	66.2525	1
Piter	190	simon	4.4483	34	25.9381	2
Piter	190	cock	4.9238	8	13.9267	3
Piter	190	andrew	4.7983	8	13.5716	4
Piter	190	cepha	5.3832	6	13.1862	5
Prisila	7	aquila	10.1458	6	24.8519	1
Prisila	7	priscilla	10.1458	5	22.6866	2
Raang	9	nation	6.0827	5	13.6014	1
Raangri	7	unleaven	9.2978	5	20.7904	1
Raangri	7	passover	7.7672	5	17.3681	2
Raekeh	21	captain	6.7028	8	18.9584	1
Raekeh	21	soldier	6.6677	7	17.6411	2
Raekeh	21	centurion	6.3592	5	14.2195	3
Raekeh	21	chief	4.7794	8	13.5183	4
Raekeh	21	man	0.7781	5	1.7399	5
Reithainah	10	psalm	9.2161	6	22.5748	1
Rom	33	roman	7.7832	11	25.8139	1
Rom	33	rome	7.1717	9	21.5152	2
Rom	33	captain	5.8581	7	15.4990	3
Rom	33	centurion	5.7071	5	12.7614	4
Rom	33	paul	3.9639	10	12.5348	5
Sabat	57	sabbath	7.1202	55	52.8049	1
Sabat	57	day	3.7684	43	24.7111	2
Sabat	57	lawful	5.5353	9	16.6058	3
Sabat	57	synagogue	4.4198	10	13.9766	4
