kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Artaxerxes	14	letter	7.3556	5	16.4477	2
Artaxerxes	14	king	3.6912	12	12.7867	3
Artaxerxes	14	thi	2.1001	5	4.6960	4
Artemis	5	diana	12.5415	5	28.0436	1
Asa	52	asa	9.0475	48	62.6829	1
Asa	52	baasha	7.6325	9	22.8974	2
Asa	52	reign	5.2115	17	21.4876	3
Asa	52	judah	4.1326	22	19.3834	4
Asa	52	king	2.8570	25	14.2850	5
Asahel	15	asahel	10.7341	12	37.1841	1
Asahel	15	abner	7.8976	6	19.3452	2
Asahel	15	joab	6.7601	6	16.5589	3
Asaiah	9	son	3.0653	6	7.5085	1
Asaph	26	asaph	10.0025	17	41.2414	1
Asaph	26	cymbal	8.7845	5	19.6427	2
Asaph	26	levite	4.7996	6	11.7565	3
Asaph	26	son	2.5348	12	8.7809	4
Asaph	26	brother	3.3157	7	8.7725	5
Ashdod	19	ashdod	10.5224	15	40.7530	1
Ashdod	19	philistine	5.0919	5	11.3859	2
Ashdod	19	lord	0.2459	5	0.2512	3
Asher	40	asher	9.4419	28	49.9621	1
Asher	40	naphtali	7.2196	7	19.1011	2
Asher	40	tribe	5.2685	12	18.2505	3
Asher	40	manasseh	5.4909	7	14.5274	4
Asher	40	family	4.3165	5	9.6520	5
Asherah	40	grove	9.5059	40	60.1203	1
Asherah	40	image	6.4792	17	26.7144	2
Asherah	40	altar	5.2236	18	22.1617	3
Asherah	40	cut	4.9893	13	17.9890	4
Asherah	40	high	4.6209	14	17.2899	5
Ashkelon	11	ashkelon	11.4040	7	30.1721	1
Ashkelon	11	lord	1.0344	5	1.0567	2
Ashpenaz	8	eunuch	10.0561	6	24.6322	1
Ashpenaz	8	prince	6.1492	6	15.0623	2
Ashtaroth	5	bashan	9.1630	5	20.4890	1
Asia	19	asia	10.3810	17	42.8020	1
Assyria	141	assyria	7.4359	86	68.9575	1
Assyria	141	assyrian	7.5864	20	33.9272	2
Assyria	141	king	2.9238	71	24.6362	3
Assyria	141	hezekiah	5.2129	20	23.3128	4
Assyria	141	sennacherib	7.0234	8	19.8652	5
Astarte	9	ashtaroth	10.8190	6	26.5011	1
Astarte	9	lord	1.3239	5	1.3525	2
Ataroth	6	ataroth	12.0154	5	26.8673	1
Athaliah	19	athaliah	10.5159	14	39.3471	1
Athaliah	19	ahaziah	8.0794	5	18.0662	2
Athaliah	19	slay	4.7985	8	13.5722	3
Athaliah	19	house	3.0205	9	9.0616	4
Athaliah	19	land	2.6720	6	6.5450	5
Aw	13	voice	4.6238	5	10.3392	1
Aw	13	lord	1.0564	6	1.1822	2
Azariah	33	azariah	9.1619	26	46.7167	1
Azariah	33	johanan	7.5560	5	16.8957	2
Azariah	33	son	2.6059	16	10.4237	3
Azariah	33	house	1.6391	6	4.0150	4
Azekah	6	azekah	12.0561	6	29.5312	1
Azel	5	son	3.6503	5	8.1623	1
Azrikam	6	azrikam	12.2784	5	27.4554	1
Azrikam	6	son	3.3873	5	7.5742	2
Baal	98	baal	7.9532	66	64.6125	1
Baal	98	baalim	8.1662	17	33.6703	2
Baal	98	grove	6.2131	10	19.6475	3
Baal	98	serv	5.5483	12	19.2197	4
Baal	98	jehu	5.3836	7	14.2438	5
Baalah	6	baalah	12.2784	5	27.4554	1
Baanah	9	baanah	11.2081	5	25.0620	1
Baasha	24	baasha	10.1630	24	49.7882	1
Baasha	24	asa	7.8999	10	24.9818	2
Baasha	24	ramah	7.9092	6	19.3735	3
Baasha	24	reign	4.8245	6	11.8175	4
Baasha	24	king	3.0291	13	10.9214	5
Babylon	340	babylon	6.3001	222	93.8689	1
Babylon	340	chaldean	6.1545	52	44.3804	2
Babylon	340	king	2.7330	150	33.4724	3
Babylon	340	nebuchadrezzar	6.0848	24	29.8092	4
Babylon	340	nebuchadnezzar	5.1702	23	24.7955	5
Bahurim	6	bahurim	12.2784	5	27.4554	1
Balaam	66	balaam	8.7410	54	64.2331	1
Balaam	66	balak	8.4971	32	48.0668	2
Balaam	66	beor	8.8190	8	24.9439	3
Balaam	66	curse	4.7659	10	15.0711	4
Balaam	66	parable	5.6722	7	15.0072	5
Balak	40	balak	9.3070	34	54.2688	1
